year,carrier,salida,llegada,dif
2013,B6,2013-07-31T11:00:00Z,2022-05-23T11:55:00Z,4633975
2013,UA,2013-07-31T11:00:00Z,2022-05-23T11:51:00Z,4633971
2013,UA,2013-07-31T11:00:00Z,2022-05-23T11:45:00Z,4633965
2013,9E,2013-07-31T12:00:00Z,2022-05-23T12:00:00Z,4633920
2013,DL,2013-07-31T12:00:00Z,2022-05-23T12:00:00Z,4633920
2013,DL,2013-07-31T12:00:00Z,2022-05-23T12:00:00Z,4633920
2013,US,2013-07-31T12:00:00Z,2022-05-23T12:00:00Z,4633920
2013,US,2013-07-31T11:00:00Z,2022-05-23T11:55:00Z,4633975
2013,UA,2013-07-31T11:00:00Z,2022-05-23T11:59:00Z,4633979
2013,DL,2013-07-31T12:00:00Z,2022-05-23T12:00:00Z,4633920
2013,DL,2013-07-31T12:00:00Z,2022-05-23T12:00:00Z,4633920
2013,DL,2013-07-31T12:00:00Z,2022-05-23T12:00:00Z,4633920
2013,DL,2013-07-31T11:00:00Z,2022-05-23T11:55:00Z,4633975
2013,AA,2013-07-31T12:00:00Z,2022-05-23T12:00:00Z,4633920
2013,US,2013-07-31T12:00:00Z,2022-05-23T12:00:00Z,4633920
2013,AA,2013-07-31T12:00:00Z,2022-05-23T12:00:00Z,4633920
2013,B6,2013-07-31T12:00:00Z,2022-05-23T12:00:00Z,4633920
2013,UA,2013-07-31T12:00:00Z,2022-05-23T12:00:00Z,4633920
2013,DL,2013-07-31T12:00:00Z,2022-05-23T12:00:00Z,4633920
2013,EV,2013-07-31T12:00:00Z,2022-05-23T12:05:00Z,4633925
2013,WN,2013-07-31T12:00:00Z,2022-05-23T12:00:00Z,4633920
2013,MQ,2013-07-31T12:00:00Z,2022-05-23T12:10:00Z,4633930
2013,B6,2013-07-31T12:00:00Z,2022-05-23T12:05:00Z,4633925
2013,MQ,2013-07-31T11:00:00Z,2022-05-23T11:30:00Z,4633950
2013,UA,2013-07-31T12:00:00Z,2022-05-23T12:04:00Z,4633924
2013,DL,2013-07-31T12:00:00Z,2022-05-23T12:00:00Z,4633920
2013,WN,2013-07-31T11:00:00Z,2022-05-23T11:55:00Z,4633975
2013,AA,2013-07-31T12:00:00Z,2022-05-23T12:05:00Z,4633925
2013,UA,2013-07-31T12:00:00Z,2022-05-23T12:09:00Z,4633929
2013,VX,2013-07-31T12:00:00Z,2022-05-23T12:15:00Z,4633935
2013,UA,2013-07-31T11:00:00Z,2022-05-23T11:19:00Z,4633939
2013,DL,2013-07-31T12:00:00Z,2022-05-23T12:15:00Z,4633935
2013,AA,2013-07-31T12:00:00Z,2022-05-23T12:15:00Z,4633935
2013,UA,2013-07-31T12:00:00Z,2022-05-23T12:15:00Z,4633935
2013,AS,2013-07-31T12:00:00Z,2022-05-23T12:20:00Z,4633940
2013,UA,2013-07-31T12:00:00Z,2022-05-23T12:15:00Z,4633935
2013,UA,2013-07-31T12:00:00Z,2022-05-23T12:20:00Z,4633940
2013,EV,2013-07-31T12:00:00Z,2022-05-23T12:20:00Z,4633940
2013,UA,2013-07-31T12:00:00Z,2022-05-23T12:20:00Z,4633940
2013,AA,2013-07-31T12:00:00Z,2022-05-23T12:25:00Z,4633945
2013,UA,2013-07-31T12:00:00Z,2022-05-23T12:24:00Z,4633944
2013,EV,2013-07-31T12:00:00Z,2022-05-23T12:14:00Z,4633934
2013,EV,2013-07-31T12:00:00Z,2022-05-23T12:30:00Z,4633950
2013,B6,2013-07-31T12:00:00Z,2022-05-23T12:29:00Z,4633949
2013,AA,2013-07-31T12:00:00Z,2022-05-23T12:30:00Z,4633950
2013,VX,2013-07-31T12:00:00Z,2022-05-23T12:30:00Z,4633950
2013,EV,2013-07-31T12:00:00Z,2022-05-23T12:31:00Z,4633951
2013,WN,2013-07-31T12:00:00Z,2022-05-23T12:25:00Z,4633945
2013,DL,2013-07-31T12:00:00Z,2022-05-23T12:30:00Z,4633950
2013,EV,2013-07-31T12:00:00Z,2022-05-23T12:20:00Z,4633940
2013,B6,2013-07-31T12:00:00Z,2022-05-23T12:30:00Z,4633950
2013,B6,2013-07-31T12:00:00Z,2022-05-23T12:30:00Z,4633950
2013,AA,2013-07-31T12:00:00Z,2022-05-23T12:30:00Z,4633950
2013,AA,2013-07-31T12:00:00Z,2022-05-23T12:35:00Z,4633955
2013,WN,2013-07-31T12:00:00Z,2022-05-23T12:35:00Z,4633955
2013,VX,2013-07-31T12:00:00Z,2022-05-23T12:40:00Z,4633960
2013,9E,2013-07-31T12:00:00Z,2022-05-23T12:45:00Z,4633965
2013,B6,2013-07-31T12:00:00Z,2022-05-23T12:47:00Z,4633967
2013,UA,2013-07-31T12:00:00Z,2022-05-23T12:45:00Z,4633965
2013,UA,2013-07-31T12:00:00Z,2022-05-23T12:43:00Z,4633963
2013,DL,2013-07-31T12:00:00Z,2022-05-23T12:45:00Z,4633965
2013,WN,2013-07-31T12:00:00Z,2022-05-23T12:45:00Z,4633965
2013,EV,2013-07-31T13:00:00Z,2022-05-23T13:02:00Z,4633922
2013,B6,2013-07-31T12:00:00Z,2022-05-23T12:50:00Z,4633970
2013,EV,2013-07-31T12:00:00Z,2022-05-23T12:52:00Z,4633972
2013,AA,2013-07-31T12:00:00Z,2022-05-23T12:50:00Z,4633970
2013,DL,2013-07-31T13:00:00Z,2022-05-23T13:00:00Z,4633920
2013,AA,2013-07-31T12:00:00Z,2022-05-23T12:55:00Z,4633975
2013,US,2013-07-31T13:00:00Z,2022-05-23T13:00:00Z,4633920
2013,B6,2013-07-31T12:00:00Z,2022-05-23T12:52:00Z,4633972
2013,B6,2013-07-31T12:00:00Z,2022-05-23T12:55:00Z,4633975
2013,UA,2013-07-31T12:00:00Z,2022-05-23T12:59:00Z,4633979
2013,AA,2013-07-31T12:00:00Z,2022-05-23T12:55:00Z,4633975
2013,B6,2013-07-31T12:00:00Z,2022-05-23T12:52:00Z,4633972
2013,US,2013-07-31T13:00:00Z,2022-05-23T13:00:00Z,4633920
2013,MQ,2013-07-31T12:00:00Z,2022-05-23T12:55:00Z,4633975
2013,MQ,2013-07-31T12:00:00Z,2022-05-23T12:55:00Z,4633975
2013,DL,2013-07-31T12:00:00Z,2022-05-23T12:55:00Z,4633975
2013,B6,2013-07-31T13:00:00Z,2022-05-23T13:00:00Z,4633920
2013,EV,2013-07-31T13:00:00Z,2022-05-23T13:01:00Z,4633921
2013,EV,2013-07-31T13:00:00Z,2022-05-23T13:04:00Z,4633924
2013,AA,2013-07-31T13:00:00Z,2022-05-23T13:00:00Z,4633920
2013,B6,2013-07-31T13:00:00Z,2022-05-23T13:00:00Z,4633920
2013,UA,2013-07-31T12:00:00Z,2022-05-23T12:55:00Z,4633975
2013,DL,2013-07-31T13:00:00Z,2022-05-23T13:00:00Z,4633920
2013,9E,2013-07-31T13:00:00Z,2022-05-23T13:00:00Z,4633920
2013,B6,2013-07-31T13:00:00Z,2022-05-23T13:00:00Z,4633920
2013,UA,2013-07-31T13:00:00Z,2022-05-23T13:00:00Z,4633920
2013,DL,2013-07-31T12:00:00Z,2022-05-23T12:59:00Z,4633979
2013,DL,2013-07-31T13:00:00Z,2022-05-23T13:00:00Z,4633920
2013,EV,2013-07-31T12:00:00Z,2022-05-23T12:56:00Z,4633976
2013,B6,2013-07-31T13:00:00Z,2022-05-23T13:00:00Z,4633920
2013,DL,2013-07-31T13:00:00Z,2022-05-23T13:00:00Z,4633920
2013,EV,2013-07-31T13:00:00Z,2022-05-23T13:00:00Z,4633920
2013,9E,2013-07-31T13:00:00Z,2022-05-23T13:05:00Z,4633925
2013,UA,2013-07-31T13:00:00Z,2022-05-23T13:07:00Z,4633927
2013,DL,2013-07-31T13:00:00Z,2022-05-23T13:05:00Z,4633925
2013,US,2013-07-31T12:00:00Z,2022-05-23T12:55:00Z,4633975
2013,MQ,2013-07-31T13:00:00Z,2022-05-23T13:15:00Z,4633935
2013,MQ,2013-07-31T13:00:00Z,2022-05-23T13:15:00Z,4633935
2013,FL,2013-07-31T13:00:00Z,2022-05-23T13:10:00Z,4633930
2013,DL,2013-07-31T13:00:00Z,2022-05-23T13:15:00Z,4633935
2013,EV,2013-07-31T13:00:00Z,2022-05-23T13:15:00Z,4633935
2013,B6,2013-07-31T13:00:00Z,2022-05-23T13:00:00Z,4633920
2013,MQ,2013-07-31T13:00:00Z,2022-05-23T13:15:00Z,4633935
2013,9E,2013-07-31T13:00:00Z,2022-05-23T13:15:00Z,4633935
2013,AA,2013-07-31T13:00:00Z,2022-05-23T13:20:00Z,4633940
2013,B6,2013-07-31T13:00:00Z,2022-05-23T13:15:00Z,4633935
2013,US,2013-07-31T13:00:00Z,2022-05-23T13:15:00Z,4633935
2013,DL,2013-07-31T13:00:00Z,2022-05-23T13:15:00Z,4633935
2013,DL,2013-07-31T13:00:00Z,2022-05-23T13:15:00Z,4633935
2013,DL,2013-07-31T13:00:00Z,2022-05-23T13:10:00Z,4633930
2013,EV,2013-07-31T13:00:00Z,2022-05-23T13:20:00Z,4633940
2013,9E,2013-07-31T13:00:00Z,2022-05-23T13:20:00Z,4633940
2013,EV,2013-07-31T13:00:00Z,2022-05-23T13:08:00Z,4633928
2013,EV,2013-07-31T13:00:00Z,2022-05-23T13:25:00Z,4633945
2013,MQ,2013-07-31T13:00:00Z,2022-05-23T13:30:00Z,4633950
2013,9E,2013-07-31T13:00:00Z,2022-05-23T13:30:00Z,4633950
2013,MQ,2013-07-31T13:00:00Z,2022-05-23T13:30:00Z,4633950
2013,US,2013-07-31T13:00:00Z,2022-05-23T13:25:00Z,4633945
2013,DL,2013-07-31T13:00:00Z,2022-05-23T13:25:00Z,4633945
2013,EV,2013-07-31T13:00:00Z,2022-05-23T13:30:00Z,4633950
2013,DL,2013-07-31T13:00:00Z,2022-05-23T13:29:00Z,4633949
2013,9E,2013-07-31T13:00:00Z,2022-05-23T13:29:00Z,4633949
2013,AA,2013-07-31T13:00:00Z,2022-05-23T13:25:00Z,4633945
2013,UA,2013-07-31T13:00:00Z,2022-05-23T13:27:00Z,4633947
2013,EV,2013-07-31T13:00:00Z,2022-05-23T13:30:00Z,4633950
2013,UA,2013-07-31T13:00:00Z,2022-05-23T13:29:00Z,4633949
2013,UA,2013-07-31T13:00:00Z,2022-05-23T13:30:00Z,4633950
2013,EV,2013-07-31T13:00:00Z,2022-05-23T13:20:00Z,4633940
2013,UA,2013-07-31T13:00:00Z,2022-05-23T13:40:00Z,4633960
2013,AA,2013-07-31T13:00:00Z,2022-05-23T13:30:00Z,4633950
2013,MQ,2013-07-31T13:00:00Z,2022-05-23T13:40:00Z,4633960
2013,EV,2013-07-31T13:00:00Z,2022-05-23T13:35:00Z,4633955
2013,B6,2013-07-31T13:00:00Z,2022-05-23T13:36:00Z,4633956
2013,B6,2013-07-31T13:00:00Z,2022-05-23T13:35:00Z,4633955
2013,B6,2013-07-31T13:00:00Z,2022-05-23T13:34:00Z,4633954
2013,UA,2013-07-31T13:00:00Z,2022-05-23T13:40:00Z,4633960
2013,EV,2013-07-31T13:00:00Z,2022-05-23T13:30:00Z,4633950
2013,EV,2013-07-31T13:00:00Z,2022-05-23T13:41:00Z,4633961
2013,US,2013-07-31T13:00:00Z,2022-05-23T13:45:00Z,4633965
2013,UA,2013-07-31T13:00:00Z,2022-05-23T13:42:00Z,4633962
2013,EV,2013-07-31T13:00:00Z,2022-05-23T13:44:00Z,4633964
2013,EV,2013-07-31T13:00:00Z,2022-05-23T13:49:00Z,4633969
2013,AA,2013-07-31T13:00:00Z,2022-05-23T13:50:00Z,4633970
2013,DL,2013-07-31T13:00:00Z,2022-05-23T13:50:00Z,4633970
2013,9E,2013-07-31T13:00:00Z,2022-05-23T13:50:00Z,4633970
2013,B6,2013-07-31T14:00:00Z,2022-05-23T14:00:00Z,4633920
2013,UA,2013-07-31T13:00:00Z,2022-05-23T13:53:00Z,4633973
2013,UA,2013-07-31T14:00:00Z,2022-05-23T14:00:00Z,4633920
2013,B6,2013-07-31T13:00:00Z,2022-05-23T13:53:00Z,4633973
2013,B6,2013-07-31T14:00:00Z,2022-05-23T14:00:00Z,4633920
2013,US,2013-07-31T14:00:00Z,2022-05-23T14:00:00Z,4633920
2013,UA,2013-07-31T13:00:00Z,2022-05-23T13:55:00Z,4633975
2013,UA,2013-07-31T13:00:00Z,2022-05-23T13:53:00Z,4633973
2013,DL,2013-07-31T14:00:00Z,2022-05-23T14:00:00Z,4633920
2013,B6,2013-07-31T14:00:00Z,2022-05-23T14:01:00Z,4633921
2013,UA,2013-07-31T14:00:00Z,2022-05-23T14:00:00Z,4633920
2013,DL,2013-07-31T14:00:00Z,2022-05-23T14:05:00Z,4633925
2013,AA,2013-07-31T14:00:00Z,2022-05-23T14:00:00Z,4633920
2013,US,2013-07-31T14:00:00Z,2022-05-23T14:00:00Z,4633920
2013,EV,2013-07-31T14:00:00Z,2022-05-23T14:00:00Z,4633920
2013,AA,2013-07-31T13:00:00Z,2022-05-23T13:55:00Z,4633975
2013,DL,2013-07-31T13:00:00Z,2022-05-23T13:59:00Z,4633979
2013,DL,2013-07-31T14:00:00Z,2022-05-23T14:05:00Z,4633925
2013,DL,2013-07-31T14:00:00Z,2022-05-23T14:00:00Z,4633920
2013,B6,2013-07-31T14:00:00Z,2022-05-23T14:05:00Z,4633925
2013,UA,2013-07-31T14:00:00Z,2022-05-23T14:01:00Z,4633921
2013,EV,2013-07-31T14:00:00Z,2022-05-23T14:10:00Z,4633930
2013,UA,2013-07-31T14:00:00Z,2022-05-23T14:00:00Z,4633920
2013,EV,2013-07-31T14:00:00Z,2022-05-23T14:01:00Z,4633921
2013,VX,2013-07-31T14:00:00Z,2022-05-23T14:15:00Z,4633935
2013,MQ,2013-07-31T14:00:00Z,2022-05-23T14:15:00Z,4633935
2013,AA,2013-07-31T14:00:00Z,2022-05-23T14:15:00Z,4633935
2013,DL,2013-07-31T14:00:00Z,2022-05-23T14:15:00Z,4633935
2013,EV,2013-07-31T14:00:00Z,2022-05-23T14:20:00Z,4633940
2013,AA,2013-07-31T14:00:00Z,2022-05-23T14:20:00Z,4633940
2013,UA,2013-07-31T14:00:00Z,2022-05-23T14:10:00Z,4633930
2013,DL,2013-07-31T14:00:00Z,2022-05-23T14:15:00Z,4633935
2013,B6,2013-07-31T14:00:00Z,2022-05-23T14:30:00Z,4633950
2013,EV,2013-07-31T14:00:00Z,2022-05-23T14:29:00Z,4633949
2013,B6,2013-07-31T14:00:00Z,2022-05-23T14:29:00Z,4633949
2013,UA,2013-07-31T14:00:00Z,2022-05-23T14:15:00Z,4633935
2013,B6,2013-07-31T11:00:00Z,2022-05-23T11:08:00Z,4633928
2013,B6,2013-07-31T14:00:00Z,2022-05-23T14:30:00Z,4633950
2013,VX,2013-07-31T14:00:00Z,2022-05-23T14:25:00Z,4633945
2013,WN,2013-07-31T14:00:00Z,2022-05-23T14:30:00Z,4633950
2013,DL,2013-07-31T13:00:00Z,2022-05-23T13:25:00Z,4633945
2013,B6,2013-07-31T14:00:00Z,2022-05-23T14:30:00Z,4633950
2013,B6,2013-07-31T14:00:00Z,2022-05-23T14:35:00Z,4633955
2013,B6,2013-07-31T14:00:00Z,2022-05-23T14:33:00Z,4633953
2013,DL,2013-07-31T14:00:00Z,2022-05-23T14:30:00Z,4633950
2013,9E,2013-07-31T14:00:00Z,2022-05-23T14:40:00Z,4633960
2013,9E,2013-07-31T14:00:00Z,2022-05-23T14:40:00Z,4633960
2013,WN,2013-07-31T14:00:00Z,2022-05-23T14:40:00Z,4633960
2013,AA,2013-07-31T14:00:00Z,2022-05-23T14:45:00Z,4633965
2013,WN,2013-07-31T14:00:00Z,2022-05-23T14:45:00Z,4633965
2013,MQ,2013-07-31T14:00:00Z,2022-05-23T14:50:00Z,4633970
2013,VX,2013-07-31T14:00:00Z,2022-05-23T14:50:00Z,4633970
2013,MQ,2013-07-31T14:00:00Z,2022-05-23T14:55:00Z,4633975
2013,EV,2013-07-31T14:00:00Z,2022-05-23T14:44:00Z,4633964
2013,UA,2013-07-31T14:00:00Z,2022-05-23T14:34:00Z,4633954
2013,AA,2013-07-31T14:00:00Z,2022-05-23T14:45:00Z,4633965
2013,9E,2013-07-31T14:00:00Z,2022-05-23T14:55:00Z,4633975
2013,EV,2013-07-31T15:00:00Z,2022-05-23T15:00:00Z,4633920
2013,AA,2013-07-31T14:00:00Z,2022-05-23T14:55:00Z,4633975
2013,B6,2013-07-31T14:00:00Z,2022-05-23T14:59:00Z,4633979
2013,US,2013-07-31T14:00:00Z,2022-05-23T14:59:00Z,4633979
2013,UA,2013-07-31T14:00:00Z,2022-05-23T14:50:00Z,4633970
2013,US,2013-07-31T15:00:00Z,2022-05-23T15:00:00Z,4633920
2013,UA,2013-07-31T15:00:00Z,2022-05-23T15:00:00Z,4633920
2013,US,2013-07-31T15:00:00Z,2022-05-23T15:00:00Z,4633920
2013,DL,2013-07-31T15:00:00Z,2022-05-23T15:00:00Z,4633920
2013,HA,2013-07-31T15:00:00Z,2022-05-23T15:00:00Z,4633920
2013,UA,2013-07-31T15:00:00Z,2022-05-23T15:00:00Z,4633920
2013,DL,2013-07-31T14:00:00Z,2022-05-23T14:00:00Z,4633920
2013,DL,2013-07-31T15:00:00Z,2022-05-23T15:08:00Z,4633928
2013,FL,2013-07-31T15:00:00Z,2022-05-23T15:03:00Z,4633923
2013,B6,2013-07-31T14:00:00Z,2022-05-23T14:59:00Z,4633979
2013,MQ,2013-07-31T15:00:00Z,2022-05-23T15:05:00Z,4633925
2013,EV,2013-07-31T15:00:00Z,2022-05-23T15:15:00Z,4633935
2013,US,2013-07-31T15:00:00Z,2022-05-23T15:15:00Z,4633935
2013,UA,2013-07-31T15:00:00Z,2022-05-23T15:15:00Z,4633935
2013,UA,2013-07-31T15:00:00Z,2022-05-23T15:13:00Z,4633933
2013,B6,2013-07-31T15:00:00Z,2022-05-23T15:17:00Z,4633937
2013,EV,2013-07-31T14:00:00Z,2022-05-23T14:59:00Z,4633979
2013,AA,2013-07-31T15:00:00Z,2022-05-23T15:25:00Z,4633945
2013,US,2013-07-31T15:00:00Z,2022-05-23T15:20:00Z,4633940
2013,DL,2013-07-31T15:00:00Z,2022-05-23T15:00:00Z,4633920
2013,DL,2013-07-31T15:00:00Z,2022-05-23T15:30:00Z,4633950
2013,US,2013-07-31T15:00:00Z,2022-05-23T15:29:00Z,4633949
2013,EV,2013-07-31T15:00:00Z,2022-05-23T15:30:00Z,4633950
2013,EV,2013-07-31T15:00:00Z,2022-05-23T15:14:00Z,4633934
2013,B6,2013-07-31T15:00:00Z,2022-05-23T15:25:00Z,4633945
2013,DL,2013-07-31T15:00:00Z,2022-05-23T15:30:00Z,4633950
2013,EV,2013-07-31T15:00:00Z,2022-05-23T15:30:00Z,4633950
2013,US,2013-07-31T15:00:00Z,2022-05-23T15:25:00Z,4633945
2013,UA,2013-07-31T15:00:00Z,2022-05-23T15:30:00Z,4633950
2013,EV,2013-07-31T15:00:00Z,2022-05-23T15:34:00Z,4633954
2013,B6,2013-07-31T15:00:00Z,2022-05-23T15:29:00Z,4633949
2013,B6,2013-07-31T15:00:00Z,2022-05-23T15:35:00Z,4633955
2013,B6,2013-07-31T15:00:00Z,2022-05-23T15:29:00Z,4633949
2013,EV,2013-07-31T15:00:00Z,2022-05-23T15:38:00Z,4633958
2013,AA,2013-07-31T15:00:00Z,2022-05-23T15:30:00Z,4633950
2013,AA,2013-07-31T15:00:00Z,2022-05-23T15:35:00Z,4633955
2013,EV,2013-07-31T15:00:00Z,2022-05-23T15:29:00Z,4633949
2013,EV,2013-07-31T14:00:00Z,2022-05-23T14:59:00Z,4633979
2013,EV,2013-07-31T15:00:00Z,2022-05-23T15:40:00Z,4633960
2013,UA,2013-07-31T15:00:00Z,2022-05-23T15:28:00Z,4633948
2013,EV,2013-07-31T15:00:00Z,2022-05-23T15:44:00Z,4633964
2013,DL,2013-07-31T15:00:00Z,2022-05-23T15:55:00Z,4633975
2013,DL,2013-07-31T15:00:00Z,2022-05-23T15:55:00Z,4633975
2013,B6,2013-07-31T15:00:00Z,2022-05-23T15:55:00Z,4633975
2013,US,2013-07-31T16:00:00Z,2022-05-23T16:00:00Z,4633920
2013,MQ,2013-07-31T15:00:00Z,2022-05-23T15:55:00Z,4633975
2013,DL,2013-07-31T16:00:00Z,2022-05-23T16:00:00Z,4633920
2013,DL,2013-07-31T16:00:00Z,2022-05-23T16:00:00Z,4633920
2013,DL,2013-07-31T16:00:00Z,2022-05-23T16:00:00Z,4633920
2013,US,2013-07-31T16:00:00Z,2022-05-23T16:00:00Z,4633920
2013,EV,2013-07-31T16:00:00Z,2022-05-23T16:00:00Z,4633920
2013,UA,2013-07-31T16:00:00Z,2022-05-23T16:00:00Z,4633920
2013,DL,2013-07-31T16:00:00Z,2022-05-23T16:05:00Z,4633925
2013,MQ,2013-07-31T16:00:00Z,2022-05-23T16:00:00Z,4633920
2013,UA,2013-07-31T15:00:00Z,2022-05-23T15:00:00Z,4633920
2013,UA,2013-07-31T15:00:00Z,2022-05-23T15:49:00Z,4633969
2013,DL,2013-07-31T16:00:00Z,2022-05-23T16:10:00Z,4633930
2013,B6,2013-07-31T15:00:00Z,2022-05-23T15:55:00Z,4633975
2013,UA,2013-07-31T16:00:00Z,2022-05-23T16:03:00Z,4633923
2013,WN,2013-07-31T16:00:00Z,2022-05-23T16:10:00Z,4633930
2013,MQ,2013-07-31T16:00:00Z,2022-05-23T16:15:00Z,4633935
2013,UA,2013-07-31T16:00:00Z,2022-05-23T16:17:00Z,4633937
2013,B6,2013-07-31T16:00:00Z,2022-05-23T16:10:00Z,4633930
2013,B6,2013-07-31T16:00:00Z,2022-05-23T16:15:00Z,4633935
2013,MQ,2013-07-31T16:00:00Z,2022-05-23T16:15:00Z,4633935
2013,AA,2013-07-31T16:00:00Z,2022-05-23T16:15:00Z,4633935
2013,EV,2013-07-31T16:00:00Z,2022-05-23T16:15:00Z,4633935
2013,B6,2013-07-31T16:00:00Z,2022-05-23T16:20:00Z,4633940
2013,AA,2013-07-31T16:00:00Z,2022-05-23T16:15:00Z,4633935
2013,B6,2013-07-31T16:00:00Z,2022-05-23T16:25:00Z,4633945
2013,B6,2013-07-31T16:00:00Z,2022-05-23T16:25:00Z,4633945
2013,UA,2013-07-31T16:00:00Z,2022-05-23T16:25:00Z,4633945
2013,YV,2013-07-31T16:00:00Z,2022-05-23T16:36:00Z,4633956
2013,AA,2013-07-31T16:00:00Z,2022-05-23T16:25:00Z,4633945
2013,UA,2013-07-31T16:00:00Z,2022-05-23T16:30:00Z,4633950
2013,US,2013-07-31T16:00:00Z,2022-05-23T16:30:00Z,4633950
2013,DL,2013-07-31T16:00:00Z,2022-05-23T16:35:00Z,4633955
2013,VX,2013-07-31T15:00:00Z,2022-05-23T15:30:00Z,4633950
2013,UA,2013-07-31T16:00:00Z,2022-05-23T16:35:00Z,4633955
2013,WN,2013-07-31T16:00:00Z,2022-05-23T16:00:00Z,4633920
2013,DL,2013-07-31T16:00:00Z,2022-05-23T16:35:00Z,4633955
2013,MQ,2013-07-31T13:00:00Z,2022-05-23T13:29:00Z,4633949
2013,B6,2013-07-31T16:00:00Z,2022-05-23T16:39:00Z,4633959
2013,EV,2013-07-31T16:00:00Z,2022-05-23T16:44:00Z,4633964
2013,AA,2013-07-31T16:00:00Z,2022-05-23T16:45:00Z,4633965
2013,DL,2013-07-31T16:00:00Z,2022-05-23T16:45:00Z,4633965
2013,MQ,2013-07-31T16:00:00Z,2022-05-23T16:55:00Z,4633975
2013,EV,2013-07-31T17:00:00Z,2022-05-23T17:00:00Z,4633920
2013,VX,2013-07-31T15:00:00Z,2022-05-23T15:30:00Z,4633950
2013,WN,2013-07-31T16:00:00Z,2022-05-23T16:55:00Z,4633975
2013,EV,2013-07-31T16:00:00Z,2022-05-23T16:55:00Z,4633975
2013,EV,2013-07-31T16:00:00Z,2022-05-23T16:58:00Z,4633978
2013,EV,2013-07-31T16:00:00Z,2022-05-23T16:53:00Z,4633973
2013,AA,2013-07-31T16:00:00Z,2022-05-23T16:55:00Z,4633975
2013,US,2013-07-31T17:00:00Z,2022-05-23T17:00:00Z,4633920
2013,UA,2013-07-31T17:00:00Z,2022-05-23T17:00:00Z,4633920
2013,US,2013-07-31T17:00:00Z,2022-05-23T17:00:00Z,4633920
2013,MQ,2013-07-31T17:00:00Z,2022-05-23T17:00:00Z,4633920
2013,DL,2013-07-31T16:00:00Z,2022-05-23T16:55:00Z,4633975
2013,DL,2013-07-31T17:00:00Z,2022-05-23T17:00:00Z,4633920
2013,WN,2013-07-31T17:00:00Z,2022-05-23T17:00:00Z,4633920
2013,UA,2013-07-31T17:00:00Z,2022-05-23T17:00:00Z,4633920
2013,EV,2013-07-31T17:00:00Z,2022-05-23T17:00:00Z,4633920
2013,MQ,2013-07-31T16:00:00Z,2022-05-23T16:59:00Z,4633979
2013,AA,2013-07-31T17:00:00Z,2022-05-23T17:00:00Z,4633920
2013,DL,2013-07-31T17:00:00Z,2022-05-23T17:00:00Z,4633920
2013,DL,2013-07-31T17:00:00Z,2022-05-23T17:00:00Z,4633920
2013,EV,2013-07-31T17:00:00Z,2022-05-23T17:00:00Z,4633920
2013,MQ,2013-07-31T16:00:00Z,2022-05-23T16:45:00Z,4633965
2013,EV,2013-07-31T17:00:00Z,2022-05-23T17:00:00Z,4633920
2013,9E,2013-07-31T16:00:00Z,2022-05-23T16:59:00Z,4633979
2013,UA,2013-07-31T17:00:00Z,2022-05-23T17:03:00Z,4633923
2013,UA,2013-07-31T17:00:00Z,2022-05-23T17:00:00Z,4633920
2013,B6,2013-07-31T17:00:00Z,2022-05-23T17:08:00Z,4633928
2013,AA,2013-07-31T17:00:00Z,2022-05-23T17:10:00Z,4633930
2013,UA,2013-07-31T17:00:00Z,2022-05-23T17:09:00Z,4633929
2013,B6,2013-07-31T17:00:00Z,2022-05-23T17:09:00Z,4633929
2013,US,2013-07-31T17:00:00Z,2022-05-23T17:00:00Z,4633920
2013,AA,2013-07-31T17:00:00Z,2022-05-23T17:10:00Z,4633930
2013,DL,2013-07-31T17:00:00Z,2022-05-23T17:30:00Z,4633950
2013,B6,2013-07-31T17:00:00Z,2022-05-23T17:30:00Z,4633950
2013,EV,2013-07-31T17:00:00Z,2022-05-23T17:30:00Z,4633950
2013,9E,2013-07-31T17:00:00Z,2022-05-23T17:30:00Z,4633950
2013,WN,2013-07-31T17:00:00Z,2022-05-23T17:25:00Z,4633945
2013,UA,2013-07-31T17:00:00Z,2022-05-23T17:37:00Z,4633957
2013,B6,2013-07-31T17:00:00Z,2022-05-23T17:41:00Z,4633961
2013,UA,2013-07-31T16:00:00Z,2022-05-23T16:33:00Z,4633953
2013,UA,2013-07-31T17:00:00Z,2022-05-23T17:37:00Z,4633957
2013,EV,2013-07-31T17:00:00Z,2022-05-23T17:45:00Z,4633965
2013,MQ,2013-07-31T16:00:00Z,2022-05-23T16:55:00Z,4633975
2013,B6,2013-07-31T17:00:00Z,2022-05-23T17:42:00Z,4633962
2013,AA,2013-07-31T17:00:00Z,2022-05-23T17:45:00Z,4633965
2013,WN,2013-07-31T17:00:00Z,2022-05-23T17:45:00Z,4633965
2013,WN,2013-07-31T17:00:00Z,2022-05-23T17:30:00Z,4633950
2013,EV,2013-07-31T17:00:00Z,2022-05-23T17:44:00Z,4633964
2013,EV,2013-07-31T17:00:00Z,2022-05-23T17:44:00Z,4633964
2013,AA,2013-07-31T17:00:00Z,2022-05-23T17:45:00Z,4633965
2013,B6,2013-07-31T17:00:00Z,2022-05-23T17:50:00Z,4633970
2013,DL,2013-07-31T17:00:00Z,2022-05-23T17:50:00Z,4633970
2013,MQ,2013-07-31T17:00:00Z,2022-05-23T17:50:00Z,4633970
